Id,Col_1,Col_2,Col_5,Col_6,Col_7,Col_10,Col_13,Col_14,Col_16,Col_18,Col_19,Col_21,Col_23,Col_26,Col_30,Col_31,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32,Score
2794,20,6,0,4,13,6,1,98,23,1,5,5,1,16,5,15,0,0,4,1,2,5,8,2,0,0,1,0,9,0,1,0,4
2795,20,5,0,4,9,2,1,42,21,1,0,6,2,4,5,15,2,0,4,1,2,5,8,5,0,0,1,0,0,0,2,1,1
2796,0,5,0,0,16,5,1,28,7,3,0,6,1,3,15,6,1,0,0,1,3,4,17,5,1,0,1,0,7,0,1,0,1
2797,6,1,0,3,7,7,1,70,22,1,0,5,1,7,5,9,2,0,4,1,2,2,0,5,0,0,1,0,1,0,1,1,2
2798,5,5,0,0,14,7,1,59,6,3,1,5,1,3,10,0,0,0,2,1,3,7,17,6,0,1,1,0,5,0,1,0,5
2799,5,5,0,3,4,10,1,34,5,3,1,5,3,3,15,18,0,0,2,1,3,5,13,8,0,0,1,0,5,0,1,0,1
2800,10,0,0,3,4,4,1,70,7,1,0,6,1,9,10,9,2,1,4,1,4,1,10,8,1,0,1,1,5,5,1,1,1
2801,23,6,0,0,3,4,1,99,5,1,0,5,1,16,10,18,0,0,4,1,4,5,9,8,0,0,2,0,5,1,1,1,11
2802,3,6,0,2,16,0,1,30,7,1,0,0,1,1,5,18,0,0,0,1,2,5,1,0,0,0,1,0,0,0,1,0,1
2803,20,10,0,2,9,0,1,30,13,1,0,5,1,2,10,12,1,0,3,1,3,5,10,5,0,0,1,0,5,0,1,1,13
2804,4,1,0,3,3,0,1,48,10,5,2,5,3,7,15,0,0,0,4,1,3,5,10,8,1,0,1,0,7,0,1,1,7
2805,12,10,0,1,11,13,0,59,13,0,0,4,1,3,15,18,1,0,0,1,2,7,4,2,1,0,1,0,9,0,1,0,5
2806,19,1,0,3,7,13,0,34,12,0,0,3,2,2,5,18,1,0,0,1,2,7,0,2,1,0,1,0,1,0,1,0,1
2807,5,10,0,1,4,11,1,68,5,1,3,2,1,16,5,9,0,1,4,1,2,0,1,0,1,0,1,1,1,0,1,1,1
2808,2,6,0,1,4,3,1,22,8,1,4,5,1,8,10,18,0,0,2,1,3,6,10,6,0,0,1,0,8,0,1,1,14
2809,21,1,0,1,9,5,1,14,14,2,0,6,1,14,10,12,1,0,4,1,3,5,17,5,1,1,1,0,7,0,1,0,7
2810,17,0,0,4,9,4,1,46,17,1,1,6,1,2,10,18,0,0,4,1,2,5,8,2,0,0,1,0,1,0,1,1,1
2811,15,1,0,1,6,6,4,88,11,6,2,2,3,5,10,9,0,0,3,1,0,0,7,0,0,0,1,0,0,0,1,1,5
2812,19,6,0,3,8,3,0,56,16,2,0,5,1,6,0,9,1,0,4,1,4,0,13,5,1,1,1,0,5,0,1,1,1
2813,9,0,0,6,9,15,0,28,10,1,3,6,1,6,10,15,0,0,2,1,2,5,8,2,1,1,1,0,9,0,1,1,1
2814,14,6,0,1,15,16,1,64,6,1,4,2,1,7,5,12,0,0,4,1,3,0,12,6,0,1,1,0,5,0,1,0,4
2815,22,5,0,2,13,22,0,69,10,0,0,2,3,12,5,18,0,0,4,1,3,5,16,8,1,0,1,0,5,0,1,1,2
2816,18,6,0,1,17,4,0,38,12,0,0,2,1,2,5,12,1,0,0,1,3,6,13,5,1,0,1,0,5,0,1,0,2
2817,17,10,0,4,14,16,1,49,15,1,1,5,1,2,5,18,0,0,0,1,2,5,4,5,1,0,1,0,1,0,1,0,2
2818,4,10,0,3,18,15,1,28,8,6,3,6,1,10,0,9,0,0,0,1,2,5,3,1,1,0,3,0,1,0,1,0,10
2819,1,1,0,0,7,0,4,65,12,5,1,3,1,7,10,12,0,0,2,1,4,5,17,8,0,0,1,0,5,0,1,1,5
2820,8,6,0,0,18,9,1,13,8,2,1,6,3,3,15,3,0,0,3,1,2,5,1,0,1,1,1,0,1,0,1,1,1
2821,1,1,0,0,1,10,1,37,12,3,0,5,1,4,5,15,1,0,4,1,3,5,12,5,1,0,1,0,7,0,2,1,1
2822,17,0,0,3,10,13,1,54,15,3,0,4,3,3,0,18,1,0,0,1,2,5,1,5,0,0,1,0,0,0,1,0,2
2823,3,0,0,2,15,5,1,49,7,3,0,2,1,1,5,15,1,0,0,1,3,5,10,5,0,1,1,0,7,0,1,0,1
2824,18,10,0,0,7,0,0,25,14,1,0,5,1,5,15,15,0,0,4,1,3,5,12,8,0,0,1,0,5,0,1,1,1
2825,3,5,0,2,11,22,1,99,9,1,0,6,1,6,10,15,2,1,4,1,3,5,17,8,0,0,1,1,5,0,1,1,4
2826,16,10,0,1,1,23,2,53,12,2,7,5,2,6,5,18,1,0,4,1,0,5,1,0,1,0,2,0,1,0,1,1,6
2827,18,1,0,0,6,1,1,66,7,1,1,3,1,13,15,15,0,0,4,1,2,5,8,1,0,1,1,0,1,0,1,1,4
2828,21,1,0,2,11,8,1,86,18,1,2,6,1,8,15,15,0,0,0,1,2,5,3,2,0,0,1,0,1,0,1,0,1
2829,15,6,0,6,11,24,2,53,9,3,6,3,3,10,5,18,2,1,2,1,3,5,10,8,1,0,1,1,7,0,1,1,1
2830,13,1,0,4,7,15,2,95,15,2,10,0,1,13,5,6,0,0,4,1,2,5,8,2,0,0,1,0,9,7,1,1,1
2831,4,5,0,2,18,11,1,28,6,5,0,5,1,5,5,3,1,0,0,1,4,5,10,5,0,0,1,0,5,0,1,0,4
2832,7,1,0,5,16,4,1,18,6,1,2,5,1,13,5,0,0,0,4,1,2,5,8,0,0,1,1,0,1,2,1,0,10
2833,16,1,0,5,16,13,0,45,10,0,11,5,1,18,10,9,0,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,1
2834,11,6,0,6,3,0,1,26,7,2,1,5,2,7,15,18,0,0,2,1,3,5,9,8,0,0,1,0,5,0,1,1,6
2835,5,1,0,3,1,12,1,79,7,1,0,2,3,14,10,0,2,1,4,1,3,1,10,8,0,1,1,1,7,0,1,1,1
2836,18,10,0,3,12,15,1,51,10,1,0,3,1,4,5,0,1,0,4,1,2,0,8,0,1,0,1,0,9,2,1,1,1
2837,1,6,0,0,14,17,2,52,12,2,1,4,1,13,5,18,0,0,2,1,2,5,1,5,0,0,1,0,1,0,1,0,1
2838,2,1,0,1,6,23,1,81,10,1,0,5,1,11,10,0,0,0,4,1,3,5,9,8,0,1,1,0,5,1,1,0,4
2839,20,0,0,1,18,0,0,73,12,1,6,6,2,13,15,9,4,0,2,1,3,5,17,5,0,0,1,0,7,0,1,0,15
2840,2,1,0,1,16,21,0,53,7,2,0,3,2,7,15,15,0,0,0,1,3,0,12,8,0,1,1,0,5,0,1,0,1
2841,15,1,0,1,6,19,1,95,8,2,2,5,1,20,5,6,0,1,4,1,2,0,1,0,0,1,1,1,1,0,1,1,1
2842,1,6,0,0,5,10,3,35,8,3,0,0,3,11,5,9,1,0,0,1,3,0,10,5,0,1,1,0,5,0,1,0,7
2843,16,10,0,4,8,12,2,59,11,6,5,2,1,12,0,18,0,0,4,1,3,7,10,6,1,0,1,0,5,0,1,1,2
2844,9,1,0,3,16,5,1,48,10,1,2,2,1,5,15,9,0,0,4,1,3,5,17,8,1,1,0,0,5,0,1,1,17
2845,12,1,0,1,17,7,0,38,7,0,0,2,1,16,15,3,1,0,0,3,3,5,17,5,0,0,1,0,5,0,1,0,1
2846,5,1,0,3,12,10,0,62,10,0,0,5,1,3,15,12,1,0,0,1,2,5,8,5,1,0,1,0,1,0,1,0,1
2847,20,10,0,7,8,14,1,43,15,1,5,5,1,10,10,12,0,0,2,1,2,5,1,2,0,0,1,0,9,0,1,1,6
2848,17,1,0,3,3,19,0,92,17,0,2,5,1,15,0,18,0,1,2,1,2,0,0,5,1,0,1,1,1,0,1,1,4
2849,21,1,0,1,3,14,1,65,12,1,3,2,1,11,10,15,0,0,4,1,3,5,17,8,0,0,1,0,7,1,1,1,10
2850,15,0,0,3,4,4,0,84,8,0,7,0,1,14,5,18,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,2
2851,2,6,0,1,14,21,0,37,8,0,1,2,3,9,15,15,0,0,2,1,3,5,17,8,0,0,1,0,5,0,1,1,1
2852,18,5,0,2,10,3,1,53,18,1,4,2,1,9,15,18,0,0,4,1,3,5,17,8,1,0,1,0,5,0,1,1,4
2853,10,6,0,1,15,7,0,55,7,0,0,3,1,17,15,12,1,0,0,1,2,0,8,0,1,0,1,0,1,0,1,0,1
2854,17,6,0,4,10,17,1,50,11,1,0,0,1,3,0,18,1,0,0,1,3,5,17,5,1,0,1,0,5,0,2,0,5
2855,4,10,0,3,8,6,1,99,11,1,9,0,1,15,15,18,0,0,4,1,2,5,1,2,0,1,1,0,1,1,1,1,4
2856,5,6,0,3,18,17,1,73,13,1,4,2,1,13,10,9,0,0,0,1,3,5,17,8,0,0,1,0,5,0,2,0,13
2857,19,10,0,3,8,11,1,67,11,1,2,6,1,11,15,18,0,0,0,1,0,7,4,5,0,0,1,0,1,0,2,0,6
2858,15,1,0,1,8,2,1,47,11,3,0,4,1,3,10,12,1,0,0,1,3,5,9,5,1,0,1,0,5,0,1,0,1
2859,6,1,0,2,11,0,0,49,11,0,0,5,1,3,15,18,1,0,0,1,3,5,9,5,0,0,1,0,7,0,1,0,2
2860,6,10,0,4,18,6,1,78,9,1,2,5,1,3,10,9,0,0,4,1,2,5,1,2,1,1,1,0,9,0,1,1,11
2861,3,10,0,2,6,7,1,60,7,1,8,1,2,15,15,15,0,0,3,1,3,0,10,6,1,0,1,0,5,0,1,1,1
2862,14,5,0,2,11,8,1,42,7,1,0,0,1,2,5,18,1,0,4,1,2,5,8,0,0,0,1,0,9,0,1,1,4
2863,16,6,0,1,0,20,1,41,21,1,0,0,3,17,5,9,0,0,3,1,1,1,1,0,1,0,2,0,9,0,1,1,7
2864,5,10,0,3,9,14,1,41,16,2,2,2,1,11,15,15,0,0,4,1,3,7,12,6,1,1,1,0,5,0,1,1,5
2865,5,0,0,0,8,17,1,22,6,1,0,2,2,4,5,18,0,0,4,3,3,0,10,6,1,0,1,0,7,0,1,1,1
2866,13,10,0,1,13,1,1,69,6,1,5,5,3,10,15,15,0,0,0,1,2,5,8,5,0,1,1,0,0,0,1,0,1
2867,9,6,0,6,3,11,2,50,10,2,3,2,3,12,10,3,0,0,4,1,3,1,17,8,0,1,3,0,5,0,1,1,1
2868,17,10,0,3,18,16,1,36,11,1,0,6,3,12,15,6,2,0,2,1,2,0,3,0,1,0,1,0,1,0,1,1,1
2869,19,0,0,2,14,17,1,48,13,1,0,2,1,3,10,9,1,0,4,1,0,0,0,5,0,0,1,0,1,0,1,1,1
2870,16,6,0,3,8,15,1,81,15,1,1,6,1,19,10,15,0,0,3,1,2,7,1,5,0,0,1,0,1,0,1,1,5
2871,5,5,0,3,4,16,1,88,7,1,3,2,1,15,15,18,0,0,4,1,4,0,17,6,1,0,1,0,11,0,1,1,4
2872,17,6,0,3,6,12,1,68,11,1,0,0,1,4,5,18,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,5
2873,22,10,0,4,6,17,0,45,6,0,0,2,3,10,10,15,1,0,4,1,2,5,8,1,0,1,1,0,9,0,1,1,7
2874,6,6,0,4,2,0,1,42,12,6,4,2,1,6,15,6,0,0,0,2,2,5,8,1,1,0,1,0,9,0,1,0,1
2875,8,1,0,5,3,7,0,91,8,0,0,6,1,15,15,9,1,0,4,1,2,0,8,0,0,0,1,0,1,0,1,1,5
2876,9,10,0,4,7,7,1,42,11,1,0,3,1,2,5,3,1,0,4,1,2,5,1,5,0,1,2,0,1,0,0,1,1
2877,4,6,0,2,8,4,1,95,16,1,3,3,1,15,10,3,0,0,4,1,3,5,17,8,1,0,1,0,7,0,1,1,1
2878,17,10,0,2,7,10,1,37,16,2,0,2,1,4,15,9,1,0,4,1,2,7,1,5,1,0,1,0,0,0,1,1,4
2879,16,10,0,0,6,9,5,86,6,5,11,4,2,17,5,12,0,0,0,1,3,0,10,8,1,1,1,0,6,0,1,0,3
2880,18,5,0,4,8,13,0,39,9,0,0,6,1,11,15,3,1,0,0,1,2,6,0,2,1,1,1,0,1,0,1,0,2
2881,17,5,0,2,12,19,0,90,16,0,0,5,1,4,10,18,2,0,4,1,2,5,8,5,0,1,1,0,3,0,1,1,2
2882,9,6,0,2,11,2,0,62,11,1,0,6,1,4,10,3,1,0,0,1,2,5,4,2,1,0,1,0,9,0,1,0,1
2883,13,6,0,3,5,2,1,80,8,1,3,2,2,9,10,18,0,0,4,1,2,0,0,0,0,0,1,0,1,0,1,1,5
2884,10,10,0,6,15,11,0,43,7,0,0,3,3,6,0,9,1,0,4,1,3,5,16,5,0,0,1,0,5,0,1,1,4
2885,2,6,0,1,17,0,0,43,8,4,0,2,3,6,15,18,0,0,4,1,2,5,1,0,0,0,1,0,1,0,1,1,3
2886,16,6,0,4,3,19,1,14,9,0,0,2,1,14,15,3,0,0,4,1,3,6,10,6,0,1,1,0,5,0,1,0,1
2887,18,6,0,2,17,17,1,53,8,1,0,5,1,4,5,15,1,0,0,1,3,4,17,5,0,1,1,0,5,0,1,0,4
2888,8,1,1,5,10,0,3,60,20,3,1,3,1,12,5,18,3,1,4,1,3,5,10,5,1,0,1,1,7,0,1,1,8
2889,6,6,0,4,4,9,1,87,4,3,2,4,1,8,15,9,2,1,4,1,3,0,9,8,0,0,1,1,5,0,1,1,1
2890,15,10,0,0,7,2,1,86,13,1,9,3,1,13,5,15,0,0,3,1,0,7,1,5,0,0,1,0,1,0,1,1,5
2891,10,0,0,3,12,16,0,4,12,0,0,3,3,14,5,0,0,0,4,1,2,5,0,0,1,0,1,0,1,0,1,1,2
2892,17,10,0,2,3,14,0,83,11,1,2,2,2,17,0,12,0,1,2,1,2,0,7,5,0,0,1,1,1,0,1,1,5
2893,11,10,0,0,9,16,1,44,20,1,0,3,1,3,0,0,2,0,4,1,2,5,1,2,1,1,1,0,9,1,2,1,28
2894,16,1,0,5,7,15,1,89,10,1,0,5,1,11,5,18,2,0,4,1,3,0,12,8,0,0,2,0,5,0,1,1,1
2895,1,5,0,0,14,4,1,65,13,1,1,3,1,8,10,18,0,1,3,1,3,5,10,8,0,0,1,1,7,0,1,1,5
2896,22,5,0,4,14,0,1,89,10,1,2,3,1,14,15,15,0,0,4,1,2,5,4,0,1,0,1,0,1,0,1,1,1
2897,6,6,0,1,14,3,1,72,19,2,0,2,1,15,10,18,2,1,4,1,3,5,13,8,0,0,1,1,7,0,1,1,16
2898,16,0,0,4,10,1,0,47,19,0,7,5,1,17,15,12,0,0,4,1,3,5,17,8,0,1,1,0,5,0,0,1,8
2899,6,10,0,4,7,19,0,71,15,0,0,6,1,8,5,18,2,0,4,1,2,5,2,5,1,0,1,0,1,0,1,1,1
2900,11,1,0,0,0,20,1,22,14,0,0,6,3,14,5,15,3,0,4,1,2,6,8,0,1,0,1,0,0,0,1,0,1
2901,7,6,0,1,8,9,0,86,12,0,0,5,3,5,10,9,1,0,4,3,2,0,2,2,1,0,1,0,9,0,1,1,1
2902,4,6,0,0,13,24,2,84,14,2,10,2,1,18,5,9,0,0,4,1,3,0,10,6,0,0,1,0,7,0,1,1,5
2903,4,10,0,0,5,18,0,37,12,0,2,3,3,10,10,0,0,0,4,1,0,0,2,0,0,0,1,0,1,0,1,1,1
2904,0,6,0,0,2,20,1,39,11,4,0,6,1,6,0,15,0,0,0,1,2,5,2,2,1,1,2,0,1,0,1,0,2
2905,4,10,0,3,8,3,1,71,10,3,0,3,1,8,5,6,1,0,4,1,3,5,9,5,1,0,3,0,5,0,1,1,5
2906,4,0,0,1,13,1,1,78,15,2,2,4,1,9,15,3,0,1,2,1,2,5,8,2,0,0,1,1,9,0,1,1,2
2907,18,6,0,1,5,1,0,91,9,0,0,6,3,14,10,18,0,1,4,1,2,5,0,0,0,1,1,1,3,0,1,1,1
2908,14,6,0,4,8,16,1,99,16,1,10,6,1,17,10,12,0,0,4,1,3,5,17,8,1,1,1,0,5,0,1,1,1
2909,16,10,0,1,8,16,1,46,6,2,2,6,1,15,10,15,0,1,0,1,2,5,8,0,1,0,0,1,0,0,0,0,7
2910,5,6,1,2,12,2,0,6,21,0,1,0,1,21,15,9,0,0,3,1,2,5,8,2,1,1,1,0,9,0,1,1,1
2911,13,5,0,2,2,7,1,76,13,2,8,0,2,12,10,18,0,0,4,1,2,5,0,5,0,1,1,0,1,0,1,1,2
2912,16,6,0,4,6,13,2,60,6,2,0,0,1,13,5,0,1,0,4,1,2,5,8,0,0,1,3,0,1,0,1,0,1
2913,0,1,0,0,9,7,1,53,12,1,0,6,1,2,15,15,1,0,2,1,2,5,8,2,1,1,1,0,9,0,1,1,1
2914,20,0,0,1,2,15,1,94,11,1,7,0,1,11,10,15,0,0,2,1,3,2,10,8,0,0,1,0,5,0,1,1,1
2915,5,5,0,3,17,16,1,28,11,3,1,0,1,6,10,15,0,0,0,1,3,5,10,8,0,0,1,0,5,0,1,0,7
2916,18,5,0,5,11,0,1,50,5,1,6,4,3,11,5,18,0,0,2,1,3,7,9,6,0,0,1,0,5,4,1,1,10
2917,19,5,0,1,13,0,1,74,15,2,0,5,3,5,15,18,0,0,4,1,3,5,13,8,1,0,1,0,5,0,1,1,4
2918,11,6,0,0,5,14,1,64,8,1,0,2,2,9,10,6,2,1,4,1,3,5,17,8,0,1,1,1,5,0,1,1,1
2919,12,5,0,2,11,16,1,43,10,5,3,6,1,16,10,18,0,1,4,1,3,5,10,8,1,1,1,1,5,0,1,1,4
2920,21,6,0,0,9,8,1,75,17,1,0,5,1,7,10,15,1,0,4,1,2,4,8,2,1,0,1,0,9,0,3,1,1
2921,5,6,0,4,0,21,0,42,13,3,0,2,2,9,5,18,0,0,3,1,2,1,2,0,0,0,1,0,1,5,1,1,4
2922,15,6,0,3,16,6,3,84,4,3,8,3,1,16,10,18,0,0,0,1,2,0,1,0,0,0,3,0,1,0,1,0,4
2923,3,5,1,1,7,7,1,30,17,1,0,2,1,3,15,15,1,0,4,1,2,7,4,2,0,0,1,0,9,0,1,1,1
2924,18,10,0,2,5,19,1,95,8,1,3,2,1,10,5,12,0,1,4,1,2,5,1,0,0,1,1,1,1,0,1,1,1
2925,12,5,0,3,7,20,1,81,20,1,0,0,1,8,10,9,0,0,2,1,0,2,1,5,0,0,1,0,9,0,1,1,1
2926,21,6,0,2,2,8,0,47,21,0,9,5,1,10,10,12,0,0,2,1,3,5,10,8,1,1,1,0,7,0,1,1,13
2927,14,10,0,0,6,16,1,24,7,1,0,3,3,4,10,3,0,0,4,1,2,0,1,0,0,1,3,0,1,0,1,1,1
2928,11,1,0,5,8,8,0,53,11,0,0,6,3,1,0,0,1,0,0,1,3,7,12,5,0,1,1,0,5,0,1,0,5
2929,6,0,0,4,0,21,0,41,18,1,1,5,3,8,10,12,0,0,2,1,0,1,1,0,1,0,1,0,9,5,1,1,4
2930,19,1,0,3,0,20,1,36,24,1,0,5,1,18,5,6,0,0,2,1,3,1,17,8,0,1,1,0,5,0,1,1,4
2931,18,10,0,2,18,13,1,55,21,4,0,5,1,11,15,18,2,1,4,1,2,2,4,2,1,1,1,1,9,0,1,1,7
2932,11,0,0,7,3,5,1,98,17,1,8,1,1,14,5,3,0,0,4,1,3,2,10,8,0,1,1,0,7,1,0,1,1
2933,18,6,0,2,2,9,0,68,9,1,2,3,1,7,15,12,0,0,2,1,2,5,0,1,1,0,1,0,9,0,1,1,8
2934,14,6,0,0,7,24,1,50,18,1,0,6,1,12,10,6,0,0,4,1,3,5,13,8,1,0,1,0,5,0,1,1,1
2935,17,1,0,3,8,19,1,37,12,5,3,2,1,5,15,15,0,0,0,1,3,0,9,6,0,1,1,0,5,0,1,0,3
2936,19,6,0,4,13,8,1,86,17,1,0,6,1,8,5,9,2,0,4,1,3,5,17,8,1,0,1,0,5,0,1,1,1
2937,19,6,0,1,9,17,1,53,12,1,0,5,1,11,15,9,1,0,4,1,3,5,10,5,0,0,1,0,7,0,1,1,2
2938,6,6,0,2,10,20,0,35,11,0,0,5,1,4,10,18,0,0,4,1,2,5,4,2,0,0,1,0,9,0,1,1,2
2939,18,6,0,0,2,17,1,53,23,1,0,0,2,5,5,18,0,0,4,1,3,0,17,6,0,0,1,0,5,0,1,1,1
2940,23,6,0,3,9,5,1,45,15,1,0,3,1,13,15,18,2,0,4,1,2,5,8,2,1,0,1,0,9,0,1,1,10
2941,5,5,0,3,13,16,1,93,19,1,10,4,1,14,5,15,0,0,2,1,2,5,3,2,0,0,1,0,1,0,1,1,8
2942,6,10,0,2,3,10,0,88,8,0,0,0,3,7,15,18,1,0,4,1,2,0,0,0,1,0,1,0,1,0,1,1,2
2943,10,6,0,4,0,20,2,22,16,1,2,3,2,15,15,15,0,1,4,1,1,1,1,3,0,0,1,0,1,0,1,0,7
2944,16,1,0,0,6,16,1,61,8,2,3,5,3,11,15,3,0,0,4,1,3,0,13,6,1,1,1,0,7,0,1,1,1
2945,10,10,0,7,3,5,0,92,7,0,0,5,1,10,15,18,1,0,4,2,3,4,17,5,1,1,1,0,5,1,1,1,6
2946,13,10,0,3,7,4,2,93,11,2,9,2,2,12,5,15,0,0,2,1,3,5,10,8,0,0,1,0,5,1,1,1,14
2947,1,1,0,0,7,1,1,72,9,1,11,3,1,21,15,18,1,0,0,1,3,5,11,5,1,0,1,0,5,0,1,0,2
2948,17,10,0,0,8,16,3,72,18,3,3,2,3,13,5,9,0,0,4,1,3,0,10,6,1,1,1,0,7,0,1,1,4
2949,3,10,0,2,2,9,0,55,8,3,3,5,1,6,5,6,0,0,3,1,2,5,1,0,1,0,1,0,1,0,1,1,1
2950,5,1,0,3,3,0,1,74,8,1,3,3,2,15,5,18,1,1,4,1,3,5,12,5,1,0,1,1,7,0,1,1,3
2951,7,6,0,5,3,0,1,68,7,1,5,4,2,9,0,15,0,0,3,1,3,5,10,8,0,0,1,0,7,0,1,1,4
2952,11,0,0,1,7,16,1,72,10,1,2,0,1,8,5,12,0,0,2,1,3,5,17,8,0,0,1,0,5,0,1,1,7
2953,18,6,0,1,8,6,0,24,12,0,0,2,1,9,15,0,1,0,0,1,3,7,17,5,0,0,1,0,5,0,1,0,2
2954,0,10,0,0,1,17,1,30,9,2,0,3,2,4,10,15,1,0,0,1,2,1,1,0,0,0,2,0,1,5,1,0,1
2955,8,5,0,3,11,1,1,76,20,1,0,3,1,14,10,3,1,0,4,3,2,7,4,2,1,0,1,0,9,0,1,1,6
2956,5,1,0,3,6,7,1,60,7,3,3,2,2,9,5,18,0,0,0,1,2,0,1,0,1,0,1,0,1,0,1,0,1
2957,16,6,0,3,1,22,1,48,13,1,0,3,2,11,5,0,1,0,4,1,2,1,8,0,0,0,1,0,4,0,1,1,6
2958,13,6,0,1,2,17,1,96,15,1,9,4,1,12,0,15,0,0,4,1,3,5,10,8,0,1,1,0,7,0,1,1,1
2959,14,5,0,3,11,3,1,37,15,1,0,4,1,4,5,18,1,0,0,1,3,5,10,5,0,1,1,0,5,0,1,0,1
2960,10,5,0,7,16,16,0,47,8,1,0,3,1,5,5,15,0,0,3,1,2,0,7,1,0,0,1,0,1,0,1,1,1
2961,4,10,1,3,6,4,0,47,8,0,0,0,3,6,10,12,1,0,4,1,3,0,17,5,1,1,1,0,7,0,1,1,1
2962,13,1,0,2,17,23,0,19,11,0,8,6,1,5,5,0,0,0,4,1,3,5,10,8,0,1,1,0,7,0,1,1,5
2963,4,6,1,2,18,16,1,16,28,1,9,3,3,10,10,6,0,0,2,1,3,0,13,6,0,0,1,0,5,0,1,1,12
2964,15,1,0,3,4,18,1,24,5,1,2,0,1,14,10,6,0,0,2,1,2,0,1,0,0,0,1,0,1,0,1,1,1
2965,3,6,0,0,15,0,0,98,10,0,2,3,1,16,0,3,0,1,2,1,2,5,8,1,1,0,1,1,1,1,1,1,5
2966,18,0,0,4,11,16,4,47,10,4,2,2,1,12,5,6,0,0,4,1,2,5,8,2,0,1,1,0,9,0,1,1,1
2967,18,5,0,0,1,22,0,48,15,3,3,5,3,21,5,9,0,0,4,1,4,1,10,8,1,0,2,0,6,0,1,1,1
2968,0,6,0,0,4,12,1,87,6,1,0,6,3,5,5,0,2,1,4,1,3,0,17,8,0,0,1,1,5,0,1,1,11
2969,1,1,0,0,5,21,1,43,8,3,1,0,3,6,10,12,0,0,4,1,2,0,1,0,0,0,1,0,1,0,3,1,1
2970,19,1,0,1,14,4,0,1,13,0,0,5,1,7,5,9,0,0,0,1,3,5,9,8,1,1,1,0,6,0,1,0,10
2971,11,6,0,4,9,10,1,57,17,1,1,2,1,21,5,9,0,1,4,1,3,5,17,8,0,1,1,1,6,7,1,1,1
2972,20,0,0,1,18,17,0,31,20,5,2,5,3,6,5,15,0,0,4,1,3,2,17,8,1,1,1,0,5,0,1,1,1
2973,5,10,0,3,4,9,0,95,6,0,0,6,1,9,15,18,0,0,4,1,4,1,10,8,0,0,1,0,5,2,1,1,4
2974,6,6,0,0,8,15,1,69,13,2,0,3,1,6,5,18,1,0,0,1,2,0,4,2,1,1,1,0,1,0,1,0,4
2975,15,1,0,3,14,0,1,18,8,4,2,2,1,4,5,18,0,0,0,1,3,5,13,8,1,1,1,0,5,0,1,0,4
2976,20,10,0,3,11,21,0,92,23,0,2,1,2,11,0,6,0,1,2,1,3,1,9,8,0,0,1,1,10,0,1,1,1
2977,12,6,0,5,0,20,1,39,16,1,8,5,3,14,5,12,0,0,2,1,3,1,11,8,0,1,1,0,5,0,1,1,4
2978,20,1,0,4,12,8,1,92,21,3,3,0,1,5,0,9,0,0,4,1,2,5,8,2,1,0,1,0,9,0,1,1,1
2979,6,5,0,2,3,15,0,48,6,0,0,0,2,1,5,9,1,0,4,1,2,5,1,2,1,0,1,0,1,0,1,1,4
2980,18,6,0,1,12,14,1,48,9,1,0,5,1,3,5,18,1,0,4,1,3,5,13,5,0,1,1,0,5,0,1,1,7
2981,16,10,0,4,14,4,0,72,9,0,0,2,1,11,15,18,1,1,0,1,4,5,10,5,0,0,1,1,6,0,1,0,2
2982,20,1,0,3,8,1,1,65,10,4,0,3,2,4,10,15,1,0,3,1,3,0,9,5,1,1,1,0,5,0,1,1,3
2983,0,5,0,0,13,5,0,69,15,0,0,3,1,4,10,6,1,0,0,1,2,2,3,5,0,0,1,0,0,4,1,0,1
2984,14,10,0,3,7,16,0,36,12,0,0,6,1,11,5,9,1,0,0,1,3,5,17,5,0,1,1,0,7,0,1,0,6
2985,5,1,0,1,14,17,1,23,11,4,0,0,1,5,10,6,0,0,4,1,2,5,1,2,1,1,1,0,0,0,1,1,1
2986,21,6,0,4,9,20,2,39,16,2,5,0,1,14,0,9,0,0,4,1,2,5,8,2,0,0,1,0,9,0,1,1,1
2987,14,10,0,1,10,14,1,95,6,1,2,4,1,12,0,18,1,1,4,1,2,7,4,2,1,0,1,1,9,0,1,1,4
2988,21,10,0,1,10,9,1,49,19,2,7,2,1,12,15,12,0,0,2,1,2,5,0,5,0,0,1,0,9,0,1,1,7
2989,5,6,0,2,5,18,1,98,7,2,3,5,1,15,5,3,2,1,4,1,4,5,10,8,1,1,0,1,5,0,1,1,7
2990,13,10,0,5,14,0,1,22,9,4,0,3,1,3,10,15,1,0,2,1,3,5,17,5,0,1,1,0,5,0,1,0,11
2991,0,5,0,0,15,0,1,50,15,1,0,6,1,15,10,18,1,0,4,1,1,3,8,1,0,0,1,0,1,0,0,1,1
