Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32
11,5,a,a,0,1,7,e,b,8,c,f,0,85,i,8,a,0,0,a,3,a,1,b,a,10,j,a,b,10,6,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
20,6,b,a,0,0,12,d,b,8,c,g,0,43,a,14,c,0,0,a,6,a,1,b,a,6,d,e,b,5,15,b,3.724885506,4.01820237,4.199601087,3.992100297,3.537367733,3.915098531,3.235159646,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,4.526447679,2.942105423,3.875914521,4.014364698
6,5,b,a,0,4,10,e,b,14,d,f,6,39,r,18,f,6,0,b,3,b,1,b,a,5,h,a,b,5,18,a,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
17,6,a,a,0,6,8,e,b,10,c,a,0,31,b,12,a,0,5,b,2,b,1,b,a,10,b,a,b,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,5,a,a,0,4,1,e,b,24,d,b,0,57,k,23,i,2,0,a,2,a,2,b,a,14,f,a,b,10,15,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.062433287,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
17,5,b,a,0,3,18,e,b,7,c,f,2,53,a,7,a,4,0,b,5,a,1,b,a,4,b,a,b,15,6,a,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.235159646,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
15,10,b,a,0,2,3,e,b,0,d,a,0,81,r,13,f,0,0,b,6,a,1,c,a,10,h,b,b,15,18,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.00498571,3.972195449,4.01037389,6.533915954,4.01753988,4.530829172,5.39119517,3.875914521,4.014364698
16,6,a,b,0,5,9,c,d,4,c,f,1,43,b,10,c,4,8,a,6,a,1,a,b,12,j,a,b,10,3,b,4.041636477,3.945745585,4.231280828,3.81890334,3.537367733,4.337362962,3.07903989,3.693053328,4.029735504,4.01037389,4.116537882,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
19,10,a,a,0,4,12,e,b,17,d,f,1,80,k,17,i,3,5,a,2,a,1,b,a,7,h,a,b,5,15,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
12,0,b,a,0,5,13,c,b,11,d,f,1,38,k,10,f,2,0,b,4,a,3,b,a,10,f,a,b,5,3,b,3.724885506,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.583380534,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
14,0,a,a,1,2,9,e,b,17,d,h,2,30,j,14,g,2,3,b,0,a,3,d,a,7,h,a,b,5,12,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.312896885,4.695554616,4.391946448,3.972195449,4.01037389,3.707776095,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
21,1,a,a,0,0,13,d,b,19,c,h,1,94,i,18,f,1,3,b,3,a,1,b,a,7,j,a,a,10,15,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,4.312896885,3.795033168,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,4.240611559,4.014364698
19,10,a,b,0,4,16,e,b,4,d,f,1,31,k,7,i,1,1,a,6,a,3,b,b,11,h,a,b,0,15,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,3.944777884,4.530829172,4.039580635,3.875914521,4.014364698
14,10,a,a,0,3,5,d,b,17,a,a,1,86,b,8,a,1,10,a,3,a,3,b,a,18,b,a,b,10,9,b,4.041636477,4.01820237,4.199601087,3.992100297,3.035159656,3.638751344,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
16,1,a,a,0,1,4,a,b,0,d,f,2,73,k,6,i,4,10,b,0,a,1,b,a,18,f,a,b,10,15,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
18,10,a,a,0,4,17,e,b,11,c,f,1,24,i,12,c,1,0,a,6,a,1,b,a,1,b,a,b,10,3,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
14,6,c,b,0,0,10,e,b,15,c,h,1,23,e,14,c,1,0,a,0,a,1,b,b,12,j,a,b,5,6,b,4.151623752,3.945745585,3.957420699,3.992100297,3.537367733,4.312896885,3.811011832,3.693053328,4.029735504,4.01037389,3.935452502,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
21,1,a,a,0,3,10,c,b,11,c,f,0,19,d,13,c,2,1,b,1,a,1,b,a,3,j,a,b,5,6,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.863907719,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
21,1,a,a,0,5,12,c,b,0,d,a,0,32,k,9,i,0,11,b,0,a,2,b,a,21,f,a,b,0,12,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,3.638751344,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
22,6,a,a,0,4,8,e,b,8,e,f,2,45,k,12,i,3,0,a,5,a,3,b,a,9,f,a,b,5,9,b,4.041636477,4.01820237,3.957420699,3.992100297,4.537016496,4.337362962,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
22,1,c,a,0,1,13,c,b,17,c,a,0,80,d,16,c,1,0,b,4,b,1,b,a,4,b,c,b,0,18,b,4.151623752,4.01820237,4.231280828,3.992100297,3.537367733,3.638751344,3.863907719,3.693053328,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,3.186661445,3.875914521,4.014364698
5,5,a,a,0,2,10,e,b,17,c,f,1,57,a,17,c,1,5,a,4,a,3,b,a,9,j,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.235159646,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
16,6,a,a,0,5,1,e,b,21,d,b,1,44,p,15,i,1,0,b,5,a,1,c,a,8,l,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.062433287,4.988862618,4.711941898,3.972195449,4.01037389,6.533915954,4.01753988,4.075198273,4.039580635,3.875914521,4.014364698
4,5,b,a,0,2,11,e,b,7,d,f,1,22,k,18,f,3,0,b,0,a,1,b,a,6,f,a,b,10,15,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
14,6,a,a,0,2,0,e,b,21,c,b,1,43,i,12,a,1,1,b,0,a,2,b,a,9,j,a,b,5,9,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.062433287,3.795033168,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
20,10,a,a,0,6,12,e,b,0,d,f,0,92,l,20,i,2,0,b,0,b,1,b,a,15,f,a,b,5,15,a,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.642448137,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
16,6,b,a,0,1,11,a,d,11,c,d,1,96,e,16,c,1,0,a,2,a,3,b,a,12,j,a,b,10,6,a,3.724885506,4.01820237,3.821227377,3.81890334,3.537367733,4.169224672,3.811011832,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
9,1,b,a,0,6,9,e,b,1,c,f,1,12,b,11,c,4,0,a,0,a,1,b,a,2,b,a,b,15,12,a,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
3,10,c,a,0,2,9,e,b,10,c,f,1,28,i,10,f,1,0,b,6,b,1,d,a,15,j,a,b,15,18,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,4.00498571,3.972195449,3.991403243,3.707776095,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
8,10,a,a,0,1,2,a,b,7,c,f,0,11,b,9,a,0,4,a,4,a,1,b,a,12,b,a,b,15,12,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
21,6,c,a,0,4,13,e,b,6,c,f,1,80,i,21,c,1,0,b,3,a,1,b,a,4,j,a,b,5,0,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
9,1,a,a,0,1,7,a,b,15,c,a,3,92,b,15,f,3,7,a,5,b,1,b,a,12,b,a,b,5,9,b,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,3.638751344,3.07903989,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,1,a,b,0,0,5,e,b,17,d,a,1,71,r,7,g,1,0,a,3,a,1,b,b,6,f,a,b,15,12,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.391946448,4.029735504,4.01037389,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
16,5,c,a,0,4,15,e,b,8,c,a,1,48,b,15,c,4,0,b,6,a,1,c,a,7,b,a,d,15,9,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.693053328,3.972195449,4.01037389,6.533915954,4.01753988,3.325742752,4.039580635,3.899052176,4.014364698
6,6,a,a,0,4,14,e,b,14,e,f,1,93,p,7,i,2,8,b,0,a,1,b,a,9,f,a,b,10,6,b,4.041636477,4.01820237,3.957420699,3.992100297,4.537016496,4.337362962,4.988862618,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
22,6,a,a,0,2,0,e,b,20,d,f,1,26,r,35,i,3,1,a,5,a,1,b,a,18,h,a,b,10,9,a,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
7,10,a,a,0,5,2,e,b,16,d,f,1,33,k,5,i,3,4,b,2,a,1,b,a,6,f,a,b,0,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
1,1,a,a,0,1,7,c,b,22,d,c,0,83,r,17,i,0,1,a,6,b,1,b,a,13,f,a,b,15,0,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,3.749206554,4.544789047,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
1,1,b,a,0,1,14,a,b,19,c,a,1,48,a,18,f,2,0,a,6,a,1,b,a,7,b,a,b,10,3,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,3.638751344,3.235159646,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
15,1,a,a,0,4,17,e,b,15,d,a,2,10,r,6,g,0,0,a,5,a,1,b,a,14,f,a,d,10,12,a,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.391946448,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.899052176,3.977557721
14,0,b,a,0,4,9,e,b,7,c,f,1,53,i,16,c,1,0,b,3,b,3,b,a,10,j,a,b,10,6,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,3.972195449,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
15,1,b,a,0,2,1,e,b,22,c,b,0,48,i,16,a,3,2,b,2,a,2,b,a,13,j,g,b,15,12,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,3.062433287,3.795033168,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.063205292,3.875914521,4.014364698
7,1,a,a,0,0,5,e,b,17,b,c,1,87,e,10,a,3,8,a,0,b,3,b,a,12,b,a,b,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,2.847335969,3.749206554,3.811011832,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
8,0,c,a,0,5,7,e,b,7,c,f,1,81,b,9,f,1,0,a,0,b,1,b,a,3,b,a,b,15,9,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
0,0,a,b,0,0,1,e,b,17,c,b,1,58,b,9,a,1,0,a,1,a,1,b,b,19,b,f,b,15,18,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,3.062433287,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,2.41415559,3.875914521,4.014364698
17,5,a,a,0,3,18,d,b,16,c,f,2,88,e,8,a,2,8,a,0,b,3,b,a,13,b,a,b,5,18,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,4.337362962,3.811011832,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
15,10,c,a,0,1,5,e,b,14,d,a,1,88,j,11,i,1,0,b,2,a,1,b,a,17,f,a,b,15,0,b,4.151623752,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.695554616,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
6,1,a,a,0,4,13,e,b,18,d,f,0,94,r,12,i,0,10,a,5,b,1,b,a,17,h,a,b,5,3,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
0,1,a,b,0,0,7,e,b,15,c,f,1,80,b,11,c,1,0,b,2,a,1,b,b,13,b,a,b,15,0,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,3.693053328,3.972195449,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
17,6,a,a,0,0,2,e,b,2,c,c,1,41,d,15,f,3,1,a,3,a,2,b,a,5,a,a,b,5,6,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.749206554,3.863907719,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,4.014364698
20,1,a,a,0,3,7,c,a,3,d,b,2,58,j,22,i,2,11,a,5,b,1,b,a,18,h,h,b,10,18,b,4.041636477,4.01820237,4.231280828,3.746888178,4.599954428,3.062433287,4.695554616,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,5.272795359,3.875914521,4.014364698
22,6,b,a,1,1,11,e,b,1,c,f,1,77,i,23,c,1,0,a,2,a,1,b,a,5,j,a,b,10,9,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
10,5,b,a,0,0,2,a,b,17,d,f,1,19,r,12,f,1,0,a,4,a,1,b,a,9,f,a,b,5,9,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
19,0,c,b,0,8,5,e,b,1,d,f,1,72,m,11,i,1,0,a,3,a,1,b,b,4,i,b,b,10,9,b,4.151623752,3.945745585,3.957420699,3.992100297,4.599954428,4.337362962,4.445117209,4.711941898,4.029735504,4.01037389,3.935452502,3.944777884,5.055217696,5.39119517,3.875914521,4.014364698
16,6,a,a,0,5,18,a,b,3,e,f,3,20,r,9,i,3,9,a,2,b,1,b,a,11,f,a,b,10,9,a,4.041636477,4.01820237,3.821227377,3.992100297,4.537016496,4.337362962,4.544789047,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
9,10,a,a,0,6,7,d,d,3,d,f,2,48,r,9,i,2,6,a,2,a,3,b,a,13,h,a,b,5,3,b,4.041636477,4.01820237,4.199601087,3.81890334,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
16,6,d,a,0,5,8,e,b,4,d,a,2,57,r,12,f,5,0,a,2,b,2,b,a,10,f,a,b,10,6,b,4.933034346,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
5,6,a,a,0,3,6,a,b,15,c,f,1,45,i,6,b,3,3,a,5,b,2,b,a,4,b,a,b,5,9,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.795033168,4.121576051,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
5,10,b,a,0,3,1,e,b,21,e,b,0,44,r,4,f,0,4,b,2,b,2,b,a,12,f,a,b,15,9,b,3.724885506,4.01820237,3.957420699,3.992100297,4.537016496,3.062433287,4.544789047,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
0,6,b,b,0,0,3,e,b,7,a,a,1,89,c,11,a,1,0,a,2,b,3,b,b,12,b,a,b,5,3,b,3.724885506,3.945745585,3.957420699,3.992100297,3.035159656,3.638751344,2.725832753,3.127327437,4.029735504,3.991403243,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
5,10,a,a,0,3,6,c,b,3,d,f,0,26,n,7,i,1,2,a,6,a,2,d,a,8,f,a,b,10,12,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.65852624,4.711941898,4.029735504,4.01037389,3.707776095,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
6,10,a,b,0,1,14,e,b,12,d,a,1,31,r,17,g,1,1,a,5,a,3,b,b,14,g,a,d,5,0,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.391946448,4.029735504,4.01037389,3.935452502,3.944777884,4.485713424,4.039580635,3.899052176,4.014364698
16,5,b,a,0,1,8,a,b,17,d,a,1,70,k,11,f,5,0,b,6,a,1,b,a,4,f,a,b,10,12,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,3.638751344,4.583380534,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
9,10,b,a,0,1,15,c,b,0,d,a,1,14,r,7,f,3,0,a,6,b,2,b,a,4,f,a,b,10,15,b,3.724885506,4.01820237,4.231280828,3.992100297,4.599954428,3.638751344,4.544789047,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
7,10,a,b,0,1,7,e,b,18,c,f,0,64,i,9,c,0,3,a,2,b,2,b,b,12,b,a,b,0,6,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,3.991403243,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
20,10,a,b,0,4,4,e,b,13,d,f,1,98,k,10,i,1,3,b,6,a,1,b,b,14,g,a,b,5,18,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,3.944777884,4.485713424,4.039580635,3.875914521,4.014364698
16,10,a,a,0,5,18,a,b,15,e,f,1,52,m,14,i,2,3,a,5,a,3,d,a,8,f,a,b,15,15,a,4.041636477,4.01820237,3.821227377,3.992100297,4.537016496,4.337362962,4.445117209,4.711941898,4.029735504,4.01037389,3.707776095,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
14,5,b,a,0,4,10,e,b,15,c,f,1,74,e,7,c,2,0,a,0,b,1,b,a,5,j,a,b,10,0,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.811011832,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
14,1,a,b,0,5,1,c,b,19,d,f,2,96,q,7,i,2,1,a,6,b,1,b,b,13,f,a,b,10,18,b,4.041636477,3.945745585,4.231280828,3.992100297,4.599954428,4.337362962,4.439161388,4.711941898,4.029735504,3.991403243,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
17,10,b,a,0,0,0,e,b,20,c,b,0,20,i,14,a,2,3,b,3,b,1,b,a,13,j,a,b,5,3,a,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,3.062433287,3.795033168,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
18,6,a,a,0,1,5,e,b,17,c,a,1,36,e,8,a,1,8,a,0,a,1,b,a,13,b,a,b,5,15,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.811011832,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
5,5,a,a,0,3,8,e,b,8,c,f,1,97,b,12,f,1,2,b,5,b,1,b,a,16,b,a,b,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
10,10,a,b,0,1,5,e,b,19,c,a,1,71,b,7,a,1,1,a,6,a,3,b,b,9,b,a,b,5,9,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
3,1,b,a,0,2,3,e,b,14,e,f,0,44,k,8,f,0,0,a,0,b,3,b,a,9,f,a,b,5,18,b,3.724885506,4.01820237,3.957420699,3.992100297,4.537016496,4.337362962,4.583380534,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
15,10,a,b,0,0,5,e,b,16,d,a,2,51,k,8,g,2,5,b,3,a,3,b,b,14,h,a,b,5,0,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.638751344,4.583380534,4.391946448,3.972195449,4.01037389,3.935452502,3.944777884,4.530829172,4.039580635,3.875914521,4.014364698
16,1,a,b,0,1,7,e,b,15,c,f,0,89,e,10,a,0,9,b,1,a,1,b,b,20,j,a,b,10,3,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.811011832,3.127327437,3.972195449,4.01037389,3.935452502,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
18,5,b,a,0,0,7,a,b,2,d,f,1,55,j,12,f,1,0,a,5,b,1,b,a,2,h,a,b,10,0,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.695554616,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
2,6,a,a,0,1,11,c,b,7,c,c,1,37,i,13,c,1,1,a,5,a,3,b,a,3,j,a,b,15,18,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,3.749206554,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
6,6,a,a,0,1,0,d,b,20,c,b,0,34,b,14,a,2,1,a,5,b,3,b,a,19,e,f,b,15,0,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,3.062433287,3.07903989,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,2.79175142,2.41415559,3.875914521,4.014364698
6,10,a,a,0,4,8,a,b,14,d,f,1,39,o,15,i,1,4,b,0,a,1,b,a,11,f,h,b,15,6,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,5.165897365,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,5.272795359,3.875914521,3.977557721
17,1,b,a,1,2,11,e,b,0,d,h,2,77,r,16,f,2,0,a,5,b,1,b,a,2,f,a,b,15,15,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.312896885,4.544789047,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
12,6,a,a,0,1,5,e,b,16,c,a,1,38,b,9,a,1,0,b,3,b,3,b,a,11,b,a,b,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,10,a,a,0,0,6,c,b,13,d,a,1,83,k,8,g,1,4,a,5,a,3,b,a,14,f,a,b,5,12,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,3.638751344,4.583380534,4.391946448,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
5,5,b,a,0,3,11,a,b,5,c,f,0,51,i,19,c,0,0,a,2,a,1,b,a,4,a,a,b,5,9,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,3.977557721
18,1,b,a,0,1,0,c,b,20,c,b,0,35,i,15,b,2,0,a,4,b,1,b,a,10,e,a,b,5,0,b,3.724885506,4.01820237,4.231280828,3.992100297,3.537367733,3.062433287,3.795033168,4.121576051,4.029735504,3.991403243,3.935452502,4.01753988,2.79175142,4.039580635,3.875914521,4.014364698
